source,target
安 乐 居,a1n le4 ju1
安 乐 居 是 家 小 饭 馆 挨 着 安 乐 林,a1n le4 ju1 shi4 jia1 xia3o fa4n gua3n a1i zhe a1n le4 li2n
安 乐 林 围 墙 上 开 了 个 月 亮 门 门 头 砖 额 上 刻 着 三 个 经 石 峪 体 的 大 字 像 那 么 回 事 走 进 去 只 有 巴 掌 大 的 块 地 方 有 几 十 棵 杨 树 当 中 种 了 两 棵 丁 香 花 棵 白 丁 香 棵 紫 丁 香 这 就 是 仅 有 的 观 赏 植 物 了 这 个 林 是 没 有 什 么 逛 头 的 在 林 子 里 走 圈 五 分 钟 就 够 了 附 近 带 养 鸟 的 爱 到 这 里 来 挂 鸟 他 们 养 的 都 是 小 鸟 红 子 居 多 也 有 黄 雀 大 个 的 鸟 画 眉 百 灵 是 极 少 的 他 们 不 像 那 些 以 养 鸟 为 生 活 中 第 大 事 的 行 家 照 他 们 的 说 法 是 瞎 玩 儿 他 们 不 养 大 鸟 觉 得 那 太 费 事 是 它 玩 我 还 是 我 玩 它 呀 把 鸟 挂 他 们 就 蹲 在 地 下 说 话 儿 也 有 自 己 带 个 马 札 儿 来 坐 着 的,a1n le4 li2n we2i qia2ng sha4ng ka1i le ge4 yue4 lia4ng me2n me2n to2u zhua1n e2 sha4ng ke4 zhe sa1n ge4 ji1ng shi2 yu4 ti3 de da4 zi4 xia4ng na4 me hui2 shi4 zo3u ji4n qu4 zhi3 yo3u ba1 zha3ng da4 de kua4i de fa1ng yo3u ji3 shi2 ke1 ya2ng shu4 da1ng zho1ng zho3ng le lia3ng ke1 di1ng xia1ng hua1 ke1 ba2i di1ng xia1ng ke1 zi3 di1ng xia1ng zhe4 jiu4 shi4 ji3n yo3u de gua1n sha3ng zhi2 wu4 le zhe4 ge4 li2n shi4 me2i yo3u she2n me gua4ng to2u de za4i li2n zi li3 zo3u qua1n wu3 fe1n zho1ng jiu4 go4u le fu4 ji4n da4i ya3ng nia3o de a4i da4o zhe4 li3 la2i gua4 nia3o ta1 men ya3ng de do1u shi4 xia3o nia3o ho2ng zi ju1 duo1 ye3 yo3u hua2ng que4 da4 ge4 de nia3o hua4 me2i ba3i li2ng shi4 ji2 sha3o de ta1 men bu4 xia4ng na4 xie1 yi3 ya3ng nia3o we4i she1ng huo2 zho1ng di4 da4 shi4 de xi2ng jia1 zha4o ta1 men de shuo1 fa3 shi4 xia1 wa2n e2r ta1 men bu4 ya3ng da4 nia3o jue2 de2 na4 ta4i fe4i shi4 shi4 ta1 wa2n wo3 ha2i shi4 wo3 wa2n ta1 ya ba3 nia3o gua4 ta1 men jiu4 du1n za4i de xia4 shuo1 hua4 e2r ye3 yo3u zi4 ji3 da4i ge4 ma3 zha2 e2r la2i zuo4 zhe de
这 么 片 小 树 林 子 名 声 却 不 小 附 近 几 条 胡 同 都 是 依 此 命 名 安 乐 林 头 条 安 乐 林 二 条 这 个 小 饭 馆 叫 做 安 乐 居 挺 合 适,zhe4 me pia4n xia3o shu4 li2n zi mi2ng she1ng que4 bu4 xia3o fu4 ji4n ji3 tia2o hu2 to2ng do1u shi4 yi1 ci3 mi4ng mi2ng a1n le4 li2n to2u tia2o a1n le4 li2n e4r tia2o zhe4 ge4 xia3o fa4n gua3n jia4o zuo4 a1n le4 ju1 ti3ng he2 shi4
安 乐 居 不 卖 米 饭 炒 菜 主 食 是 包 子 花 卷 每 天 卖 得 不 少 半 是 附 近 的 居 民 买 回 去 的 这 家 饭 馆 其 实 叫 个 小 酒 铺 更 合 适 些 到 这 儿 来 的 喝 酒 比 吃 饭 的 多 这 家 的 酒 只 有 毛 三 分 两 的 北 京 人 喝 酒 大 致 可 以 分 为 几 个 层 次 喝 毛 三 的 是 个 层 次 喝 二 锅 头 的 是 个 层 次 喝 红 粮 大 曲 华 灯 大 曲 乃 至 衡 水 老 白 干 的 是 个 层 次 喝 八 大 名 酒 是 高 层 次 喝 茅 台 的 是 最 高 层 次 安 乐 居 的 酒 座 大 都 是 属 于 毛 三 层 次 即 最 低 层 次 的 他 们 有 时 也 喝 二 锅 头 但 对 二 锅 头 颇 有 意 见 觉 得 还 不 如 毛 三 的 毛 三 他 们 喝 服 了 觉 得 喝 起 来 顺 他 们 有 人 甚 至 觉 得 大 曲 的 味 道 不 能 容 忍 安 乐 居 天 热 的 时 候 也 卖 散 啤 酒,a1n le4 ju1 bu4 ma4i mi3 fa4n cha3o ca4i zhu3 shi2 shi4 ba1o zi hua1 jua3n me3i tia1n ma4i de2 bu4 sha3o ba4n shi4 fu4 ji4n de ju1 mi2n ma3i hui2 qu4 de zhe4 jia1 fa4n gua3n qi2 shi2 jia4o ge4 xia3o jiu3 pu4 ge4ng he2 shi4 xie1 da4o zhe4 e2r la2i de he1 jiu3 bi3 chi1 fa4n de duo1 zhe4 jia1 de jiu3 zhi3 yo3u ma2o sa1n fe1n lia3ng de be3i ji1ng re2n he1 jiu3 da4 zhi4 ke3 yi3 fe1n we4i ji3 ge4 ce2ng ci4 he1 ma2o sa1n de shi4 ge4 ce2ng ci4 he1 e4r guo1 to2u de shi4 ge4 ce2ng ci4 he1 ho2ng lia2ng da4 qu1 hua2 de1ng da4 qu1 na3i zhi4 he2ng shui3 la3o ba2i ga4n de shi4 ge4 ce2ng ci4 he1 ba1 da4 mi2ng jiu3 shi4 ga1o ce2ng ci4 he1 ma2o ta2i de shi4 zui4 ga1o ce2ng ci4 a1n le4 ju1 de jiu3 zuo4 da4 do1u shi4 shu3 yu2 ma2o sa1n ce2ng ci4 ji2 zui4 di1 ce2ng ci4 de ta1 men yo3u shi2 ye3 he1 e4r guo1 to2u da4n dui4 e4r guo1 to2u po3 yo3u yi4 jia4n jue2 de2 ha2i bu4 ru2 ma2o sa1n de ma2o sa1n ta1 men he1 fu2 le jue2 de2 he1 qi3 la2i shu4n ta1 men yo3u re2n she2n zhi4 jue2 de2 da4 qu1 de we4i da4o bu4 ne2ng ro2ng re3n a1n le4 ju1 tia1n re4 de shi2 ho4u ye3 ma4i sa4n pi2 jiu3
酒 菜 不 少 煮 花 生 豆 炸 花 生 豆 暴 腌 鸡 子 拌 粉 皮 猪 头 肉 单 要 耳 朵 也 成 都 是 熟 人 了 猪 蹄 偶 有 猪 尾 巴 忽 的 工 夫 就 卖 完 了 也 有 时 卖 烧 鸡 酱 鸭 切 块 最 受 欢 迎 的 是 兔 头 个 酱 兔 头 三 四 毛 钱 至 大 也 就 是 五 毛 多 钱 喝 二 两 酒 够 了 这 还 是 年 多 以 前 的 事 现 在 如 果 还 有 兔 头 也 该 涨 价 了 这 些 酒 客 们 吃 兔 头 是 有 定 章 法 的 先 掰 哪 儿 后 掰 哪 儿 最 后 磕 开 脑 绷 骨 把 兔 脑 掏 出 来 吃 掉 没 有 抓 起 来 乱 啃 的 吃 得 非 常 干 净 连 丝 肉 都 不 剩 安 乐 居 每 年 卖 出 的 兔 头 真 不 老 少 这 个 小 饭 馆 大 可 另 挂 块 招 牌 兔 头 酒 家,jiu3 ca4i bu4 sha3o zhu3 hua1 she1ng do4u zha4 hua1 she1ng do4u ba4o ya1n ji1 zi ba4n fe3n pi2 zhu1 to2u ro4u da1n ya4o e3r duo3 ye3 che2ng do1u shi4 shu2 re2n le zhu1 ti2 o3u yo3u zhu1 we3i ba1 hu1 de go1ng fu1 jiu4 ma4i wa2n le ye3 yo3u shi2 ma4i sha1o ji1 jia4ng ya1 qie4 kua4i zui4 sho4u hua1n yi2ng de shi4 tu4 to2u ge4 jia4ng tu4 to2u sa1n si4 ma2o qia2n zhi4 da4 ye3 jiu4 shi4 wu3 ma2o duo1 qia2n he1 e4r lia3ng jiu3 go4u le zhe4 ha2i shi4 nia2n duo1 yi3 qia2n de shi4 xia4n za4i ru2 guo3 ha2i yo3u tu4 to2u ye3 ga1i zha3ng jia4 le zhe4 xie1 jiu3 ke4 men chi1 tu4 to2u shi4 yo3u di4ng zha1ng fa3 de xia1n ba1i na3 e2r ho4u ba1i na3 e2r zui4 ho4u ke1 ka1i na3o be1ng gu3 ba3 tu4 na3o ta1o chu1 la2i chi1 dia4o me2i yo3u zhua1 qi3 la2i lua4n ke3n de chi1 de2 fe1i cha2ng ga4n ji4ng lia2n si1 ro4u do1u bu4 she4ng a1n le4 ju1 me3i nia2n ma4i chu1 de tu4 to2u zhe1n bu4 la3o sha3o zhe4 ge4 xia3o fa4n gua3n da4 ke3 li4ng gua4 kua4i zha1o pa2i tu4 to2u jiu3 jia1
酒 客 进 门 都 有 准 时 候,jiu3 ke4 ji4n me2n do1u yo3u zhu3n shi2 ho4u
头 个 进 来 的 总 是 老 吕 安 乐 居 十 点 半 开 门 开 门 老 吕 就 进 来 他 总 是 坐 在 靠 窗 户 张 桌 子 的 东 头 的 座 位 年 三 百 六 十 五 天 天 天 如 此 这 成 了 他 的 专 座 他 不 是 像 般 人 似 的 垂 足 而 坐 而 是 条 腿 盘 着 条 腿 曲 着 像 老 太 太 坐 炕 似 的 踞 坐 在 张 方 凳 上 脱 了 鞋 他 不 喝 安 乐 居 的 毛 三 总 是 自 己 带 了 酒 来 用 个 扁 长 的 瓶 子 瓶 子 装 三 两 酒 杯 也 是 自 备 的 他 是 喝 慢 酒 的 三 两 酒 从 十 点 半 直 喝 到 十 二 点 差 刻 我 喝 不 来 急 酒 有 人 结 婚 他 们 闹 酒 我 就 口 也 不 喝 回 家 自 己 再 喝 边 喝 酒 吃 兔 头 边 不 住 地 抽 关 东 烟 他 的 烟 袋 如 果 丢 了 有 人 捡 到 定 会 送 还 给 他 的 谁 都 认 得 这 是 老 吕 的 白 铜 锅 儿 白 铜 嘴 儿 紫 铜 杆 儿 他 抽 烟 也 抽 得 慢 条 斯 理 的 从 不 大 口 猛 吸 这 人 整 个 儿 是 个 慢 性 子 说 话 也 慢 他 也 爱 说 话 但 是 他 说 个 什 么 事 都 只 是 客 观 地 叙 述 不 大 参 加 自 己 的 意 见 不 动 感 情 块 喝 酒 的 买 了 兔 头 常 要 发 点 感 慨 那 会 儿 兔 头 五 分 钱 个 还 带 俩 耳 朵 老 吕 说 那 是 多 会 儿 说 那 个 没 用 有 兔 头 就 不 错 西 头 有 家 姓 屠 的 家 子 都 很 浑 愣 爱 打 架 屠 老 头 儿 到 永 春 饭 馆 去 喝 酒 和 服 务 员 吵 起 来 了 伸 手 就 揪 人 家 脖 领 子 服 务 员 胳 臂 把 他 搡 开 了 他 憋 了 肚 子 气 回 去 跟 儿 子 说 他 儿 子 二 话 没 说 捡 了 块 砖 头 到 了 永 春 砖 头 就 把 服 务 员 脑 袋 开 了 结 果 儿 子 抓 进 去 了 屠 老 头 还 得 负 责 人 家 的 医 药 费 这 件 事 老 吕 亲 眼 目 睹 块 喝 酒 的 问 起 他 详 详 细 细 叙 述 了 全 过 程 坐 在 他 对 面 的 老 聂 听 了 说,to2u ge4 ji4n la2i de zo3ng shi4 la3o lv3 a1n le4 ju1 shi2 dia3n ba4n ka1i me2n ka1i me2n la3o lv3 jiu4 ji4n la2i ta1 zo3ng shi4 zuo4 za4i ka4o chua1ng hu4 zha1ng zhuo1 zi de do1ng to2u de zuo4 we4i nia2n sa1n ba3i liu4 shi2 wu3 tia1n tia1n tia1n ru2 ci3 zhe4 che2ng le ta1 de zhua1n zuo4 ta1 bu4 shi4 xia4ng ba1n re2n shi4 de chui2 zu2 e2r zuo4 e2r shi4 tia2o tui3 pa2n zhe tia2o tui3 qu1 zhe xia4ng la3o ta4i ta4i zuo4 ka4ng shi4 de ju4 zuo4 za4i zha1ng fa1ng de4ng sha4ng tuo1 le xie2 ta1 bu4 he1 a1n le4 ju1 de ma2o sa1n zo3ng shi4 zi4 ji3 da4i le jiu3 la2i yo4ng ge4 bia3n zha3ng de pi2ng zi pi2ng zi zhua1ng sa1n lia3ng jiu3 be1i ye3 shi4 zi4 be4i de ta1 shi4 he1 ma4n jiu3 de sa1n lia3ng jiu3 co2ng shi2 dia3n ba4n zhi2 he1 da4o shi2 e4r dia3n cha4 ke4 wo3 he1 bu4 la2i ji2 jiu3 yo3u re2n jie2 hu1n ta1 men na4o jiu3 wo3 jiu4 ko3u ye3 bu4 he1 hui2 jia1 zi4 ji3 za4i he1 bia1n he1 jiu3 chi1 tu4 to2u bia1n bu4 zhu4 de cho1u gua1n do1ng ya1n ta1 de ya1n da4i ru2 guo3 diu1 le yo3u re2n jia3n da4o di4ng hui4 so4ng ha2i ge3i ta1 de she2i do1u re4n de2 zhe4 shi4 la3o lv3 de ba2i to2ng guo1 e2r ba2i to2ng zui3 e2r zi3 to2ng ga1n e2r ta1 cho1u ya1n ye3 cho1u de2 ma4n tia2o si1 li3 de co2ng bu4 da4 ko3u me3ng xi1 zhe4 re2n zhe3ng ge4 e2r shi4 ge4 ma4n xi4ng zi shuo1 hua4 ye3 ma4n ta1 ye3 a4i shuo1 hua4 da4n shi4 ta1 shuo1 ge4 she2n me shi4 do1u zhi3 shi4 ke4 gua1n de xu4 shu4 bu4 da4 ca1n jia1 zi4 ji3 de yi4 jia4n bu4 do4ng ga3n qi2ng kua4i he1 jiu3 de ma3i le tu4 to2u cha2ng ya4o fa1 dia3n ga3n ka3i na4 hui4 e2r tu4 to2u wu3 fe1n qia2n ge4 ha2i da4i lia3 e3r duo3 la3o lv3 shuo1 na4 shi4 duo1 hui4 e2r shuo1 na4 ge4 me2i yo4ng yo3u tu4 to2u jiu4 bu4 cuo4 xi1 to2u yo3u jia1 xi4ng tu2 de jia1 zi do1u he3n hu2n le4ng a4i da3 jia4 tu2 la3o to2u e2r da4o yo3ng chu1n fa4n gua3n qu4 he1 jiu3 he2 fu2 wu4 yua2n cha3o qi3 la2i le she1n sho3u jiu4 jiu1 re2n jia1 bo2 li3ng zi fu2 wu4 yua2n ge1 bi4 ba3 ta1 sa3ng ka1i le ta1 bie1 le du4 zi qi4 hui2 qu4 ge1n e2r zi shuo1 ta1 e2r zi e4r hua4 me2i shuo1 jia3n le kua4i zhua1n to2u da4o le yo3ng chu1n zhua1n to2u jiu4 ba3 fu2 wu4 yua2n na3o da4i ka1i le jie2 guo3 e2r zi zhua1 ji4n qu4 le tu2 la3o to2u ha2i de2 fu4 ze2 re2n jia1 de yi1 ya4o fe4i zhe4 jia4n shi4 la3o lv3 qi1n ya3n mu4 du3 kua4i he1 jiu3 de we4n qi3 ta1 xia2ng xia2ng xi4 xi4 xu4 shu4 le qua2n guo4 che2ng zuo4 za4i ta1 dui4 mia4n de la3o nie4 ti1ng le shuo1
该,ga1i
坐 在 里 面 犄 角 的 老 王 说,zuo4 za4i li3 mia4n ji1 jia3o de la3o wa2ng shuo1
这 是 什 么 买 卖,zhe4 shi4 she2n me ma3i ma4i
老 吕 只 是 很 平 静 地 说 这 回 大 概 得 老 实 两 天,la3o lv3 zhi3 shi4 he3n pi2ng ji4ng de shuo1 zhe4 hui2 da4 ga4i de2 la3o shi2 lia3ng tia1n
老 吕 在 小 红 门 家 木 材 厂 下 夜 看 门 每 天 骑 车 去 路 上 得 走 四 十 分 钟 他 想 往 近 处 挪 挪 没 有 合 适 的 地 方 他 说 算 了 远 就 远 点 吧,la3o lv3 za4i xia3o ho2ng me2n jia1 mu4 ca2i cha3ng xia4 ye4 ka4n me2n me3i tia1n qi2 che1 qu4 lu4 sha4ng de2 zo3u si4 shi2 fe1n zho1ng ta1 xia3ng wa3ng ji4n chu4 nuo2 nuo2 me2i yo3u he2 shi4 de de fa1ng ta1 shuo1 sua4n le yua3n jiu4 yua3n dia3n ba
他 在 木 材 厂 喂 了 条 狗 他 每 天 来 喝 酒 都 带 了 个 塑 料 口 袋 安 乐 居 的 顾 客 有 吃 剩 的 包 子 皮 碎 骨 头 他 都 捡 起 来 给 狗 带 去,ta1 za4i mu4 ca2i cha3ng we4i le tia2o go3u ta1 me3i tia1n la2i he1 jiu3 do1u da4i le ge4 su4 lia4o ko3u da4i a1n le4 ju1 de gu4 ke4 yo3u chi1 she4ng de ba1o zi pi2 sui4 gu3 to2u ta1 do1u jia3n qi3 la2i ge3i go3u da4i qu4
头 几 天 有 人 要 给 他 说 个 后 老 伴 他 原 先 的 老 伴 死 了 有 二 年 多 了 这 事 他 的 酒 友 都 知 道 知 道 他 已 经 考 虑 了 几 天 了 问 起 他 成 了 吗 老 吕 说 不 说 了 他 说 的 时 候 神 情 很 轻 松 好 像 解 决 了 个 什 么 难 题 他 的 酒 友 也 替 他 感 到 轻 松 他 们 几 乎 异 口 同 声 地 说,to2u ji3 tia1n yo3u re2n ya4o ge3i ta1 shuo1 ge4 ho4u la3o ba4n ta1 yua2n xia1n de la3o ba4n si3 le yo3u e4r nia2n duo1 le zhe4 shi4 ta1 de jiu3 yo3u do1u zhi1 da4o zhi1 da4o ta1 yi3 ji1ng ka3o lv4 le ji3 tia1n le we4n qi3 ta1 che2ng le ma la3o lv3 shuo1 bu4 shuo1 le ta1 shuo1 de shi2 ho4u she2n qi2ng he3n qi1ng so1ng ha3o xia4ng jie3 jue2 le ge4 she2n me na2n ti2 ta1 de jiu3 yo3u ye3 ti4 ta1 ga3n da4o qi1ng so1ng ta1 men ji3 hu1 yi4 ko3u to2ng she1ng de shuo1
不 说 了 不 说 了 好 添 乱,bu4 shuo1 le bu4 shuo1 le ha3o tia1n lua4n
老 吕 于 是 慢 慢 地 喝 酒 慢 慢 地 抽 烟,la3o lv3 yu2 shi4 ma4n ma4n de he1 jiu3 ma4n ma4n de cho1u ya1n
比 老 吕 稍 晚 进 店 的 是 老 聂 老 聂 总 是 坐 在 老 吕 的 对 面 老 聂 有 个 小 毛 病 说 话 爱 眨 巴 眼 凡 是 说 话 爱 眨 眼 的 人 脾 气 都 比 较 急 他 喝 酒 也 快 不 像 老 吕 口 口 地 抿 老 聂 每 次 喝 两 半 酒 多 口 也 不 喝 有 人 强 往 他 酒 碗 里 倒 点 他 拿 起 酒 碗 就 倒 在 地 下 他 来 了 搁 了 个 小 提 包 转 身 骑 车 就 去 奔 酒 菜 去 了 他 奔 来 的 酒 菜 大 都 是 羊 肝 沙 肝 这 是 为 他 的 猫 奔 的 他 当 然 也 吃 点 他 喂 着 只 小 猫 这 猫 可 仁 义 我 回 去 它 就 在 你 身 上 蹭 蹭 他 爱 吃 豆 制 品 熏 干 鸡 腿 麻 辣 丝 小 葱 下 来 的 时 候 他 常 常 用 铝 饭 盒 装 来 些 小 葱 拌 豆 腐 有 回 他 装 来 整 整 两 饭 盒 腌 香 椿 来 吧 他 招 呼 全 店 酒 友 你 哪 来 这 么 多 香 椿 这 得 不 少 钱 没 花 钱 乡 下 的 亲 家 带 来 的 我 们 家 没 人 爱 吃 于 是 酒 友 们 人 抓 了 撮 剩 下 的 他 都 给 了 老 吕 吃 完 了 给 我 把 饭 盒 带 来 口 把 余 酒 喝 净 退 了 杯 回 见 出 门 上 车 吱 溜 没 影 儿 了,bi3 la3o lv3 sha1o wa3n ji4n dia4n de shi4 la3o nie4 la3o nie4 zo3ng shi4 zuo4 za4i la3o lv3 de dui4 mia4n la3o nie4 yo3u ge4 xia3o ma2o bi4ng shuo1 hua4 a4i zha3 ba1 ya3n fa2n shi4 shuo1 hua4 a4i zha3 ya3n de re2n pi2 qi4 do1u bi3 jia4o ji2 ta1 he1 jiu3 ye3 kua4i bu4 xia4ng la3o lv3 ko3u ko3u de mi3n la3o nie4 me3i ci4 he1 lia3ng ba4n jiu3 duo1 ko3u ye3 bu4 he1 yo3u re2n qia2ng wa3ng ta1 jiu3 wa3n li3 da4o dia3n ta1 na2 qi3 jiu3 wa3n jiu4 da4o za4i de xia4 ta1 la2i le ge1 le ge4 xia3o ti2 ba1o zhua3n she1n qi2 che1 jiu4 qu4 be1n jiu3 ca4i qu4 le ta1 be1n la2i de jiu3 ca4i da4 do1u shi4 ya2ng ga1n sha1 ga1n zhe4 shi4 we4i ta1 de ma1o be1n de ta1 da1ng ra2n ye3 chi1 dia3n ta1 we4i zhe zhi3 xia3o ma1o zhe4 ma1o ke3 re2n yi4 wo3 hui2 qu4 ta1 jiu4 za4i ni3 she1n sha4ng ce4ng ce4ng ta1 a4i chi1 do4u zhi4 pi3n xu1n ga4n ji1 tui3 ma2 la4 si1 xia3o co1ng xia4 la2i de shi2 ho4u ta1 cha2ng cha2ng yo4ng lv3 fa4n he2 zhua1ng la2i xie1 xia3o co1ng ba4n do4u fu3 yo3u hui2 ta1 zhua1ng la2i zhe3ng zhe3ng lia3ng fa4n he2 ya1n xia1ng chu1n la2i ba ta1 zha1o hu1 qua2n dia4n jiu3 yo3u ni3 na3 la2i zhe4 me duo1 xia1ng chu1n zhe4 de2 bu4 sha3o qia2n me2i hua1 qia2n xia1ng xia4 de qi1n jia1 da4i la2i de wo3 men jia1 me2i re2n a4i chi1 yu2 shi4 jiu3 yo3u men re2n zhua1 le cuo1 she4ng xia4 de ta1 do1u ge3i le la3o lv3 chi1 wa2n le ge3i wo3 ba3 fa4n he2 da4i la2i ko3u ba3 yu2 jiu3 he1 ji4ng tui4 le be1i hui2 jia4n chu1 me2n sha4ng che1 zhi1 liu1 me2i yi3ng e2r le
老 聂 原 是 做 小 买 卖 的 他 在 天 津 三 不 管 卖 过 相 当 长 时 期 炒 肝 现 在 退 休 在 家 电 话 局 看 中 他 家 所 在 的 点 想 在 他 家 安 公 用 电 话 他 嫌 钱 少 麻 烦 挨 着 他 家 的 汽 水 厂 工 会 愿 意 每 月 贴 给 他 三 十 块 钱 把 厂 里 职 工 的 电 话 包 了 他 还 在 犹 豫 酒 友 们 给 他 参 谋 行 了 电 话 局 每 月 给 钱 汽 水 厂 三 十 加 上 传 电 话 送 电 话 不 少 坐 在 家 里 拿 钱 哪 儿 找 这 么 好 的 事 去 他 想 也 是,la3o nie4 yua2n shi4 zuo4 xia3o ma3i ma4i de ta1 za4i tia1n ji1n sa1n bu4 gua3n ma4i guo4 xia1ng da1ng zha3ng shi2 qi1 cha3o ga1n xia4n za4i tui4 xiu1 za4i jia1 dia4n hua4 ju2 ka4n zho1ng ta1 jia1 suo3 za4i de dia3n xia3ng za4i ta1 jia1 a1n go1ng yo4ng dia4n hua4 ta1 xia2n qia2n sha3o ma2 fa2n a1i zhe ta1 jia1 de qi4 shui3 cha3ng go1ng hui4 yua4n yi4 me3i yue4 tie1 ge3i ta1 sa1n shi2 kua4i qia2n ba3 cha3ng li3 zhi2 go1ng de dia4n hua4 ba1o le ta1 ha2i za4i yo2u yu4 jiu3 yo3u men ge3i ta1 ca1n mo2u xi2ng le dia4n hua4 ju2 me3i yue4 ge3i qia2n qi4 shui3 cha3ng sa1n shi2 jia1 sha4ng chua2n dia4n hua4 so4ng dia4n hua4 bu4 sha3o zuo4 za4i jia1 li3 na2 qia2n na3 e2r zha3o zhe4 me ha3o de shi4 qu4 ta1 xia3ng ye3 shi4
老 聂 的 日 子 比 过 去 滋 润 了 但 是 他 每 顿 还 是 只 喝 两 半 酒 多 口 也 不 喝,la3o nie4 de ri4 zi bi3 guo4 qu4 zi1 ru4n le da4n shi4 ta1 me3i du4n ha2i shi4 zhi3 he1 lia3ng ba4n jiu3 duo1 ko3u ye3 bu4 he1
画 家 来 了 画 家 风 度 翩 翩 梳 着 长 长 的 背 发 永 远 丝 不 乱 衣 着 入 时 而 且 合 体 春 秋 天 人 造 革 猎 服 冬 天 羽 绒 服 他 从 来 不 戴 帽 子 这 样 的 表 人 材 安 乐 居 少 见 他 在 文 化 馆 工 作 算 个 知 识 分 子 但 对 人 很 客 气 彬 彬 有 礼 他 这 喝 酒 真 是 别 具 格 二 两 酒 扬 脖 子 口 气 下 去 了 这 种 喝 法 叫 做 大 车 酒 过 去 赶 大 车 的 这 么 喝 西 直 门 外 还 管 这 叫 骆 驼 酒 赶 骆 驼 的 这 么 喝 文 墨 人 这 样 喝 法 的 少 有 他 和 老 王 过 去 是 街 坊 喝 了 酒 总 要 走 过 去 说 几 句 话 我 给 您 添 点 儿 老 王 摆 摆 手 画 家 直 起 身 来 向 在 座 的 酒 友 又 都 点 了 点 头 走 了,hua4 jia1 la2i le hua4 jia1 fe1ng du4 pia1n pia1n shu1 zhe zha3ng zha3ng de be4i fa1 yo3ng yua3n si1 bu4 lua4n yi1 zhe ru4 shi2 e2r qie3 he2 ti3 chu1n qiu1 tia1n re2n za4o ge2 lie4 fu2 do1ng tia1n yu3 ro2ng fu2 ta1 co2ng la2i bu4 da4i ma4o zi zhe4 ya4ng de bia3o re2n ca2i a1n le4 ju1 sha3o jia4n ta1 za4i we2n hua4 gua3n go1ng zuo4 sua4n ge4 zhi1 shi2 fe1n zi da4n dui4 re2n he3n ke4 qi4 bi1n bi1n yo3u li3 ta1 zhe4 he1 jiu3 zhe1n shi4 bie2 ju4 ge2 e4r lia3ng jiu3 ya2ng bo2 zi ko3u qi4 xia4 qu4 le zhe4 zho3ng he1 fa3 jia4o zuo4 da4 che1 jiu3 guo4 qu4 ga3n da4 che1 de zhe4 me he1 xi1 zhi2 me2n wa4i ha2i gua3n zhe4 jia4o luo4 tuo2 jiu3 ga3n luo4 tuo2 de zhe4 me he1 we2n mo4 re2n zhe4 ya4ng he1 fa3 de sha3o yo3u ta1 he2 la3o wa2ng guo4 qu4 shi4 jie1 fa1ng he1 le jiu3 zo3ng ya4o zo3u guo4 qu4 shuo1 ji3 ju4 hua4 wo3 ge3i ni2n tia1n dia3n e2r la3o wa2ng ba3i ba3i sho3u hua4 jia1 zhi2 qi3 she1n la2i xia4ng za4i zuo4 de jiu3 yo3u yo4u do1u dia3n le dia3n to2u zo3u le
我 问 过 老 王 和 老 聂 他 的 画 怎 么 样,wo3 we4n guo4 la3o wa2ng he2 la3o nie4 ta1 de hua4 ze3n me ya4ng
没 见 过,me2i jia4n guo4
上 海 老 头 来 了 上 海 老 头 久 住 北 京 但 是 口 音 未 变 他 的 话 很 特 别 在 地 道 的 上 海 话 里 往 往 掺 杂 些 北 京 语 汇 没 门 儿 敢 情 甚 至 用 些 北 京 的 歇 后 语 那 末 好 武 大 郎 盘 杠 子 上 下 够 不 着 他 把 这 些 北 京 语 汇 歇 后 语 律 上 海 话 化 了 北 京 字 眼 上 海 语 音 挺 绝 上 海 老 头 家 里 挺 不 错 但 是 他 爱 在 外 面 逛 在 小 酒 馆 喝 酒,sha4ng ha3i la3o to2u la2i le sha4ng ha3i la3o to2u jiu3 zhu4 be3i ji1ng da4n shi4 ko3u yi1n we4i bia4n ta1 de hua4 he3n te4 bie2 za4i de da4o de sha4ng ha3i hua4 li3 wa3ng wa3ng ca4n za2 xie1 be3i ji1ng yu3 hui4 me2i me2n e2r ga3n qi2ng she2n zhi4 yo4ng xie1 be3i ji1ng de xie1 ho4u yu3 na4 mo4 ha3o wu3 da4 la2ng pa2n ga1ng zi sha4ng xia4 go4u bu4 zhe ta1 ba3 zhe4 xie1 be3i ji1ng yu3 hui4 xie1 ho4u yu3 lv4 sha4ng ha3i hua4 hua4 le be3i ji1ng zi4 ya3n sha4ng ha3i yu3 yi1n ti3ng jue2 sha4ng ha3i la3o to2u jia1 li3 ti3ng bu4 cuo4 da4n shi4 ta1 a4i za4i wa4i mia4n gua4ng za4i xia3o jiu3 gua3n he1 jiu3
外 面 吃 酒 香,wa4i mia4n chi1 jiu3 xia1ng
他 从 提 包 里 摸 出 个 小 饭 盒 里 面 有 双 截 短 了 的 筷 子 多 半 块 熏 鱼 几 只 油 爆 虾 两 块 豆 腐 干 要 了 两 酒 用 手 纸 擦 擦 筷 子 吸 了 口 酒,ta1 co2ng ti2 ba1o li3 mo1 chu1 ge4 xia3o fa4n he2 li3 mia4n yo3u shua1ng jie2 dua3n le de kua4i zi duo1 ba4n kua4i xu1n yu2 ji3 zhi3 yo2u ba4o xia1 lia3ng kua4i do4u fu3 ga4n ya4o le lia3ng jiu3 yo4ng sho3u zhi3 ca1 ca1 kua4i zi xi1 le ko3u jiu3
